Font_Name,Font_Pv_Image,Title_Works_In_URL,Image,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
Alice,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABgElEQVR42u1YS5aEIAwMTt+b4mQzN2MWflpQTNDysUkt+j1bDGXliyIOh8PhcAxGsCzC7ncEkGeMY5DzexSCTQOJPctfVGGcF9ZAoNv9sS78XXzwNzgT6BJM3UzGxeA7UTCZ3zu9I8HHtiyKCGKXm8AOQWsmbuHKrBqYjRnMLtsDXArLe+sS7HcFL2YXAUR9LRS3QdNgs2MiUOlBC0GLD1DSs0gw2XIwFTUAWsby20A1mlwHIV2BbxWslDDNN5GVgzfmEksi6grgRAuinz8dIbhnBY2zlaM6ZaIioE2nOGwdnufACaCsBkAqxrmHQFWrGQRw2OuiGta3GARODLQlqKkR0hAnKdDMRJRFizITxp7xOPJnRpwq2PLBITgyoxKm1l96pcFzF8Qu+4nehtAQsNGUUbrm+WEO+ZoAroIA21nqZi/AKmEq1cZO2lT5Ad8noogEyfebQdUCmq0B7ad2CQPaRKTRDuvKlIKIyHwdH38j6j2/o7we+GHH4XA4HDr+AZEW6CDFKmQrAAAAAElFTkSuQmCC",True,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393C5C0>,15.6849575,4.683726,13.143727,0.0,0.0,17.352837,0.0,46.608124,16.835888,0.0,42.50929,12.801842,30.513815,0.0,20.856667,14.519817,13.740916,15.784107,5.8868947,43.08161,0.0,39.601036,21.899647,13.360912,20.332703,29.247868,0.0,9.57265,18.739277,0.0,13.770971,11.863254,0.0,9.778734,19.223848,0.0,13.122733,15.121452,5.795044,7.9771967,71.17949,0.0,31.189571,14.173913,0.0,8.376886,19.93225,19.089249,9.385004,10.011269,0.0,18.08541,0.0,12.619395,0.0,16.723213,0.0,8.662913,0.0,12.645277,15.270829,15.324343,20.814949,10.403001
Bangers,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABQ0lEQVR42u1Y7Y6EMAikZN+b4cl7f27vousHUDhzCZOYaJxaOgNUJWo0Go2HMUKjQERiHovv4xAv57REEmErJQQwd9fq4J6DnetPB5c8FRUByH9SQAoCQJEnfgXUPp2ORAXEPr8rXTiuIVJs44IKg4fMhUWoFWWYnQLWABAxKbN5zzc2pycB/BJwxy0J4H0fm9M1C+DKq4f3guoUuJXVw7UqgEg9aIUFmluw5gAkmAv5ewHyg2XKVdVdsOxxQBfs+Ks+IAVdAJvmO69r+5h78fSXqx85tJ55CsxjwMFdSsKiT7L1JEROsJzeWdJ/UEzHyOmfhe1K6xhjqI07brnmAKQ4G1M7oQTe3NjuQE1KZiqACrf23eyqu51yEVcAFLDVxeWoyg85gAtZP279XGNlO9b9ivRsifr5Aq/VW1mj0Wg0EvAFU1Y96VrWh2cAAAAASUVORK5CYII=",True,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393DFA0>,16.836622,81.128174,30.273987,0.0,0.0,31.792048,0.0,88.28154,0.0,0.0,15.224468,24.491287,69.274826,0.0,19.577114,5.6759973,0.0,26.379951,22.10528,53.343884,0.0,11.267173,20.286491,23.378376,35.585125,27.38564,0.0,27.92697,0.0,0.0,43.8589,15.341904,0.0,41.518036,55.579906,0.0,0.0,25.716309,29.427338,39.382294,26.638077,0.0,18.000063,17.882046,0.0,48.820496,37.032547,45.74355,15.651468,46.0843,0.0,13.588917,0.0,63.834625,0.0,58.73214,0.0,0.0,11.618382,52.648754,26.719835,15.270242,29.366007,43.90928
Baloo_Chettan_2,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABaUlEQVR42u1YW3LDIAyUCQdrT8bqZMnN6Efd+AUI2WI8k2o/HYyEVrsyIXI4HA6Hw/HfMfUuBFEiJtyWaf7FbQlgTiBbb/zoXPd8c/ayTSB0d8AgBMVaJiJK91DwJCL6nr4GcNDfgpilYLt1VK3mpGgZWJvAqhKt2G/B5gwYMyBzsIpuaRvLVkIJDvHlDOIIE2BaBJsnSwYkDrCpD6ymxzqoxAGqb553Qs0RdgmwiRy3h9b1tgkH25BQ7SkvDn0M8PaZ4USSE0hjB3Psa0Hs5oFksuiuU1Q4y7osDSUafzIczaSpg4IZ47oGc/eu+1VyAvFkYmUO8sIYjOSSs6IER/O/XAEdf0l111JQwIVANR0wDdZA/WnJpa9aMco8WJ4yyKRyl0Wfdelwyhwa8ZJlAtVA3GjAbDi5BMHXXGOeVH83BAxIoKkDu6sB6u/XTB62o0iYOpCnlxx+ktodp36ixEP/1nA4HI5Pwg8KTb/Pgp+77AAAAABJRU5ErkJggg==",False,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393DE20>,14.373816,4.3008027,15.518064,0.0,0.0,12.589582,0.0,65.80912,15.615999,0.0,39.286045,13.636759,5.9957485,0.0,18.310753,17.523436,13.308816,6.587124,11.276275,36.8561,0.0,21.569216,3.1513033,15.362733,10.037297,7.0657883,0.0,10.307277,11.944381,0.0,17.693333,21.536137,0.0,2.8282776,6.0656285,0.0,17.845835,18.379627,21.005188,16.351736,69.56273,0.0,4.1039867,13.231117,0.0,11.841795,11.448943,17.488,14.511357,18.017689,0.0,12.901471,0.0,14.483357,0.0,19.850838,0.0,11.380013,0.0,15.56538,9.331473,17.565216,10.114392,14.925113
Akatab,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABZ0lEQVR42u1YUY+GIAxT4v9e+eW9B++QT0U2GUcuRx80MbiNNe3QZZmYmJiY+O9Y1SuRXUcAJEmO6wCtHVMiWBsxmIEOHGgZIAmSxEAKEDvsLOip39PLQAbSbRAFfQSg0zVkX/pz15UKdwYWjQ6QFOtIVwpWjZpld7QNpFB4DnpO71XBse8KB9+NR0YFvBqAcy2llTj1w5WBKgefxXl5dx7GFlPRgmA0INt+FMND64QfiW3zAJ4MvOEAjR1A34mwvWqjQPeKeLkQjdrK50Fl7abbu6XxkA4UnGOWOTjSRx8OeA88TyOoVbC5injffoQ3BfHKxz0H9vyv3Lyog+viZiOC0tFN9t/0bZiqksJz+BYgtzGjoyeH1wzIbxTQqk22FiCFdA8cIFeL52n0xvAqMoRqGIXFkYN4nEsBil2T+jNloTeXgYGmDtRcSJ4/deOKXioo62A96lWOBPffbsN/aE5MTEz8OXwBK4N0JLXuc8YAAAAASUVORK5CYII=",True,<PIL.Image.Image image mode=L size=256x256 at 0x7958E3E3A990>,15.200011,7.8203692,17.765545,0.0,0.0,13.50971,0.0,22.349165,14.001425,0.0,30.325073,18.342566,12.371733,0.0,21.627945,16.113937,10.921823,6.9960504,18.358055,7.219814,0.0,7.1779118,14.313375,16.70044,12.28346,17.086779,0.0,15.629238,12.121796,0.0,14.324996,19.292358,0.0,3.176897,21.513428,0.0,13.379501,23.079819,11.079184,19.384544,67.71556,0.0,14.148446,5.2890453,0.0,13.138132,11.626913,16.551537,13.361182,13.102199,0.0,16.503433,0.0,11.57103,0.0,16.024311,0.0,16.256649,7.35139,3.254459,13.798277,19.22329,13.030355,18.411325
Ballet,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAAC7klEQVR42u1YS3bDIAwUqQ/mmzG+WXoydZHESFgCCWdZFn21TRj9Rh+Ipou7ZzDUI0A3VvE+nKdWOtQbEC5bbRFCkhUfXQNCizWXAPVYFAAaSJ4ORwRD1yA+bQa8/0MQbHvj6pYSi4Et5s65CF3gHkuRiZBypsFHPInDY8yHkUwan76mvpUHjL3qOYf/mHv/QIx3Z/gX13Qr+tsm6J1u6R+zxDZSCWdMX/3s4Z/6Uz3iqdjAh/qr0uHAfCL9ZJhoMQ3GBocnsPiXKVHXNHbh8WeLdazQX+BnqIBAQJ7KDzYr/HUDeLJ/RHCbAXD7ZRy/9AIMKA4Zj5eyidrqj+DCnIaIp5iXsNXhHx2CC6sREIldu2SxsHqqFunjeCVoe/wUA7QLcPh4GPetB9YcsI0DAEZqhFks2tuaaka2SYmJhCir3hK5Kqg9ECmQfY4Bsw6AM2lydmRAiBCAOrfDp1c2wvslzv+CMRBICLUQ4VXqWlIQY8z77TsQUGncHz8yZDt7AxQVICrqD4lPM3yKNBkKH9JDYGZmHSDS5t3X+wLIAASIe3xizuJvmS5FmRNcL/YHHcLmTBn7T1kIGPTrIlxZBCH7b8M5Bca03KrfpWeHHHcRi78yYh78iGBrZpCY4v94OgpH7Nv8Rk6U3ojNJ7A4FsTvBJYvEMWn/FTX4OH2BHF8vSFiAmF+OAZAU2V+YDfYIqr+tVafBkDTBOn8N6augvd+CjHHLKQfv3iiwcOUvUnFmfHcSHAYKc+6HnUCwEtcOQl0LwNIdC87MUOaPjWc+sr2C34DpT7eacV8EYBx8CxdTRX3fqJ2bQ7G90RyNEwL4F83D+zZ26Ou3U2uTHNO4KzhPz6GwD385fVYm2fwPQlSk/noDmeRBStetEW9Q0N5BRLxvi0ALdHgRz48n/u+P8fwO8HeUfbf510L2DN57BsRL2WiEs0+8wK3lopKnObz7m5FghLJNtFjPxJkskT5bi7J58nvChCl8v/6X2L9AZd7LJ7GF/QUAAAAAElFTkSuQmCC",True,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393DD30>,0.024263024,23.839703,0.0,0.0,0.0,1.1685343,0.0,29.616705,16.545277,0.0,41.452503,0.0,24.656881,0.0,0.0,0.0,12.640204,22.311356,4.307171,26.170378,0.0,0.0,12.305917,13.214781,13.180048,23.05434,0.0,0.0,9.194655,0.0,0.0,0.0,0.0,3.7341368,1.0445131,0.0,19.331112,22.251434,11.112497,31.08378,13.116809,0.0,0.99531823,25.34631,0.0,10.576011,14.192879,14.325635,17.839039,5.94516,0.0,6.2684236,0.0,14.780656,0.0,3.9934263,0.0,0.0,24.957489,24.314545,36.209724,0.0,4.1279473,8.494431
Anek_Odia,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABb0lEQVR42u1YW5KDMAwLdO8d+WTbm3k/KG1a8rCxgZmu9dUpCU4sS3FI6b9jEo5D5deZAK/wjj9rJ2TnBdxkw34L0u4XZOBA3md1weYranCpv0cp4qoM0HVm8dz5IxOnGxGvQ5EFc7DWCbkV75P6cRG8HMuxXoqwAw4+wnstAa+ogwUwH7KCImqfA9QWwGYZohChYDtE0wLystG3XXc3hY/cwEe2b2/pcoD6VNgogNwGscM8tf0AVAcS3FyI6xUht7Amfg49Q5xtMEm8aJkESK1omAF1/wHnjoXr0JihSYZQ8pW9exg0MsCD2wMgVMFOBupv3T4yFyH0qiPdhmU+QFthZJxyh6jy3eKgMtiqAhj7c0E2ZjUBGofK1gVkG8uSVmTek0jq/c1FfGs/0O9FWvllICWA2a6I5tnfMMOtWRmdsGm6DSFiY9c2GUJ7UQbp753zThHWiwBFTJJ9gJuSN3D0R51AIBAIBAKBQODb8Afyj/KnOvR7MQAAAABJRU5ErkJggg==",False,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393CE30>,11.156366,19.282385,18.61897,0.0,0.0,36.497982,0.0,89.347725,7.2907624,0.0,38.802567,22.292454,0.0,0.0,12.240494,4.7127805,24.868723,65.11027,6.460183,10.982546,0.0,20.212984,48.601887,18.647669,0.0,19.916428,0.0,22.84182,6.4063773,0.0,15.468496,17.29934,0.0,0.0,29.79277,0.0,8.505635,86.08388,10.270475,21.159935,6.087083,0.0,0.0,109.11761,0.0,23.056988,107.46581,26.005297,16.923235,18.993324,0.0,39.306934,0.0,30.87682,0.0,8.179797,0.0,26.633156,0.0,0.0,18.400156,21.671606,35.258415,27.15361
Aleo,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABjElEQVR42u1YW5LDIAyDbO8d5WS7N/N+pE0CGBDFKdMZ/JOZPLAqycbUuRkzZswgAyIiIubr/rAv/u4X/2cMYGEJuItZT74nrR9YM3A/FZQFb7Ehp4CIyI4CIyTASPYPAuQpxDgFzusYC55MjFLghQSfNuGecKNtCIiIAPYEOMKGl45hxtVlrZoGQXorBEHSsg3j/DYIgpxFCo78AGDWuaOUJQDhj7YaYaJlSjZEiA2GAJAjJC7A0qcmCjR1Q1gASPK1dEMC60J3wUEjkUJ4g7cMGEgI+DARquC8DYkXPTmNK7Sg6JyVTPEwn8FxyW1kwUyQ21FFgkeHP1J+sIa+JbgoCrSvp9TAqn/7zL8d0knnYS5Lod4N07udfQDZJqDHWiuO9wgAy42y9Zh0QuR7483dEPXhp7b7900kxSpW0KUSSJcErRZ0ceVDbrNg5nF4B12TOcqTPdTJ/5jJHV6ns3cx1M5XmcfJJkCwsFjWTdB0N0/VqSkA57czPTgPe/v2MfbfpBkzZsyY8X3xDyYtZTYKmoaFAAAAAElFTkSuQmCC",True,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393C500>,15.644082,3.943655,17.03892,0.0,0.0,20.526466,0.0,0.0,26.914536,0.0,26.87497,21.172573,1.7455249,0.0,25.63968,21.971397,6.9128,18.963362,30.370953,48.142105,0.0,26.841276,30.388113,15.664623,23.324596,24.112598,0.0,19.051119,5.060159,0.0,25.435934,23.124752,0.0,15.615159,6.9173203,0.0,18.384357,21.59481,11.214414,24.545378,8.4319725,0.0,41.870564,32.246574,0.0,14.536186,26.808456,5.092368,11.974648,18.399664,0.0,18.587477,0.0,15.839156,0.0,28.365026,0.0,17.596283,28.765533,41.236637,25.06211,19.058935,20.783058,19.408096
Atkinson_Hyperlegible_Next,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABdElEQVR42u1YWxKCMAysyr27PZneLH6IU/pMSoPgTPYHp2Ka7CZL0TmDwWAwGP4FICIignbcu/RGfw0CiLQDP4T3Pb8fbq+TJLiKAvoayPCZgCPmQCbBumk4YBxGegDJ5QQF4vWcFtx+6N797VhAlYCYAITzosdWjMVGTfdXmtoN8ZwGsXTNDLZl9ylIJdLyDRQJkGh/Yc8OKcBUVXwHFQrSsF1agaxgjQSymsdo1dAgU32ss8AmIHwWhPyB8GsbhtvT2tAYg2LuRBoAWmZY2Y6LquvGFRK7FBS7cwksuq8DlHUu//Nl7yHIV9bg497QeZ+hNtCkHyM+sChO7KfaAHUTaEAwMAIGditQalBbnJwC5D6ckO2Pd+XmxFOzWnAuMmfD3cwqa5NO2LG8WuRyTXI2v+9zwVDxp5B5IUSl8z4gbrXVByk4B6zpB39ECzbVrVjFzKGQ+Kce+hnMHQoheAWgnnVCZIU3ffM4718Eg8Fg+E+8AZWyrFpsBBjyAAAAAElFTkSuQmCC",False,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393D700>,20.598064,5.1033425,19.2705,0.0,0.0,24.930513,0.0,35.03528,17.591997,0.0,42.93702,20.440046,16.462877,0.0,24.551905,15.701887,14.484332,14.152725,15.862067,15.134211,0.0,3.6775355,9.068315,20.906847,18.761177,15.047475,0.0,16.32726,20.783554,0.0,21.97341,8.167757,0.0,9.6692295,34.361153,0.0,14.724677,9.203816,21.380589,21.739428,48.526512,0.0,9.829027,3.4345994,0.0,12.316414,21.961346,20.219154,14.292259,12.346405,0.0,31.887445,0.0,11.502085,0.0,24.117682,0.0,14.045829,23.94514,16.150806,17.071476,23.001307,28.698475,19.695473
Aoboshi_One,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABhElEQVR42u1Yyw7EIAi0/rjjl7OHJo1vQHG7m8ipaaniMA6oc8eOHTt27Ng/GCg1mI7tRV4xfcbLEBgP7fXB2AZwibxI/4spAtgIgSiA8FO70JiGfiagbyPwKNCmnSjOgNuhhV5OwZgJ4hsAuHdykOK+IQe6XRBfEIYcdnsIWGGnrAqT5D9YikXBO7AQIG9clnlbTsgEUPVOWMxZteLxioqiQXj8l3cBBAUB1TSBLEWgWCRbNC0qaAPwPg1pQwCt/3tjln07sB5Ac7UdGrZ87QJgo+rsz9UAxlNR6y2cwHe2F6x3ee0rwVBPQQG1wWyNGSGCXp1s+wFV0d/RIRApcsDJ4wYKNhVaz4ElAJJx7Un4DBWv2ro0DHY0HUoIqq9gCoRNGWgMjCHWILJqSAaXRvmbTJ3Cpgw0l1aDsnKzxHa/w+kAAGsNCXspOILAoCMSkIcG7aImAK8l2+BL47QU5070IMUBKPWB/lzAVQEIhLoXASQdie2t462+4U7R1++yjh2bsw+q+0ltu3XYEAAAAABJRU5ErkJggg==",False,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393D100>,12.689673,0.0,19.5248,0.0,0.0,21.96107,0.0,100.591705,30.924109,0.0,77.069,5.117943,28.015074,0.0,38.29492,21.520266,21.979286,22.060276,27.966185,3.3091733,0.0,6.5287147,25.52269,20.378939,4.9631376,6.2831616,0.0,23.177277,2.855138,0.0,25.115515,6.632279,0.0,43.7681,43.193867,0.0,28.430727,0.0,39.46653,22.79942,22.454117,0.0,63.603558,0.0,0.0,26.777777,0.5361582,12.684438,29.623884,13.520807,0.0,44.0375,0.0,52.0175,0.0,30.162735,0.0,20.983274,60.6324,31.91909,19.434063,47.27185,39.398457,12.660666
Bebas_Neue,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABE0lEQVR42u1XQQ6DMAwr/Xidl3cHBmMwbQ5NiNDiA6rUFKzabmgpiUQiwQH9CdjWlkoSaIeBESayritWaGrpHXADSQAfhxcSOGvdEAJw3oEWYpU51nO6LWtvkwKoNYY4eIB+qYZsDQ7BGQLNlEf1iZ4YZ3Zprky2NLXsDmBI5ZBzAIsKsCUg5iHQEEBcN1j9RJzwWCs4F5p7oJFS6QnISwVcnAJ4ylvt87c8uRwqCUiJwMbOP2MARa0Lge28MYEtoKgd94BrCKxTADX/O/wVN9fLCXGB7oplXf0JWoJphjDCvteOSgBLR46bEMSsaJawBCQuBe38RcGG9e7w/doNdnNMO6qWhnKRABENIpFIJBKJv8ID4Q3pFUgt/1IAAAAASUVORK5CYII=",False,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393E2A0>,30.838814,114.93732,18.353636,0.0,0.0,19.763252,0.0,60.096462,26.395245,0.0,0.06526625,26.947905,56.589806,0.0,14.828289,4.584239,26.419289,32.606834,14.565096,31.111465,0.0,29.190401,7.128032,24.660063,13.036611,9.305406,0.0,28.025173,24.995638,0.0,42.243988,7.793047,0.0,18.715117,23.266499,0.0,19.261625,47.634968,13.850439,1.6877053,25.95592,0.0,44.55675,43.712276,0.0,23.731564,10.290688,18.854671,28.472578,22.102331,0.0,32.69108,0.0,28.194458,0.0,11.067692,0.0,25.559355,23.689827,29.002457,41.000847,7.1121583,16.602295,9.488142
Atma,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABrklEQVR42u1YXXqDMAxzuh6MnSzKyTZO5j20MBry41AFtu+LHlpaAnEsIyuIDAwMXAxnH4r14yKoqiouzIC2XmDCrY0BPge31gs8OYAP88ivhbTvi2pAD5QNkwIkjk6vgRB6VEGDCqCTFpgDEIE+vs8HnhPbUgCoKsAOAEsgMATLJmu9XZWD3+lNbBmFCJOIfIqIuKksRvAiImGe54kpW1hXUynDLUXMgo1vC8PA6AerGUmo6XXAdqgnM1Dh4PUUaBzsEpvJbDyjgYN2Ckoc+BpFBAbK1R2tmCVGmggAORGWtgDuBxIfvMU2EP1AckNwpivYJdIscRwKkD4mdVtDAH7TZIzu0dOfwRSMw+m9oFjwUP+0r8E5FygU+OUhRNz0s2YAzBpAw14EvnX6w09Smt34XxD8QPNyQgcR0rLzymeL4Ijw9qLQJQEZW5TKAEGEYI5M6Y4sL2XJM695wft2BBX3l6xCVUAAMDZn2hqAaGMnOJyArDnf9CJ0DSBfHo/kAzuHeiQClPdgatrR93xjgdoI8kuqxhBdMGjoXTrCQsBN/i0ue19HanMDAwN/Bj9fA/v3ILvNFQAAAABJRU5ErkJggg==",True,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393D730>,13.414845,7.417545,16.807106,0.0,0.0,4.905655,0.0,31.0428,23.805447,0.0,3.7990737,14.705492,10.447447,0.0,9.414067,8.783398,19.951685,20.527176,6.007302,15.2683735,0.0,13.175342,24.19822,17.149378,8.74838,26.018167,0.0,16.467031,10.513307,0.0,22.219242,28.83244,0.0,24.702116,13.196291,0.0,3.6163218,61.684986,24.219086,19.50234,36.377182,0.0,9.554688,36.160397,0.0,17.327457,18.325401,5.1074233,9.894853,11.836626,0.0,7.5926747,0.0,6.8057227,0.0,22.683107,0.0,9.969272,18.55238,56.0238,18.291977,30.283169,12.520359,10.534193
Alumni_Sans_Collegiate_One_SC,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABCUlEQVR42u1Y0RKDMAhzPf875Mvda+d2K9TQ3U7yVq1HDASq21YoFAqFwt3xcO2yr8tLaK74eFlCqcDu3NcF5Wa2WIGNyBLASeBEZzkBJLpgn3kI5nWMpaTALxc0CtgsBcqKEAFKfVSKUsBATVp3G0k2lPqwqXO6ohEFGgPW2xBLFBCWSfO0AQRaA4M81ArYKR+mIPD2GqCuCFqS/U1IAKk+bD92YZoNhQTsUhugQgH4aRmj/NtU8WPI1jJmAeB3pNCGU0diHNkugPcy/t6GXTLp78VUjuPPh0wbOIbOcm0hF3KQ2fejw3Agz9YAVd4ZfhmBjExkRhvB8BfNEXnymApRKBQKhcLN8QSWgDhELre2kwAAAABJRU5ErkJggg==",False,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393C9B0>,16.18873,94.6157,8.375981,0.0,0.0,16.887098,0.0,90.15472,6.7540345,0.0,12.65096,11.524656,29.612177,0.0,18.571863,15.367515,18.659601,31.593914,12.053636,67.93582,0.0,50.830784,29.210716,15.510016,14.776133,23.827366,0.0,16.789541,24.103409,0.0,24.989614,3.661681,0.0,14.879409,16.08898,0.0,16.165785,7.6618423,34.998165,26.764658,32.082054,0.0,3.189353,40.64168,0.0,10.922011,5.6346817,25.575546,9.3186245,17.422855,0.0,33.496895,0.0,22.2787,0.0,24.94879,0.0,30.731178,0.71181643,33.02413,19.603971,14.784088,19.082727,14.499817
Bai_Jamjuree,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABYUlEQVR42u1Y0Q6DMAisZv/t+eXsYYvTllI6YGYJ97JkRjg5eqClJBKJRCKhBhERbswPIiJyD7vO0vAmsOgVmL3BuQIIKsH6X2cgpA0nzkDESdRKsJVS9rLfawLHz31NiBArmLFh/xKsXzy5XAK8PJtcGxZHsFHYU3ZPCp9QAw3q/E4UzlnFmEx+l5Y5J4VAAPUjO43wS9klDdp0cBHhmlMIyVxyObfXuEJI7sqIwMPT/pYwIzpPod/bca3snKz2HmjzTXW2vQe2qwKKltkO2dxcEOqj1fiwWQIuW1cD1oqNBKgHfX4yF0AblR8FUQSgbhcKUYAJyw5KI4FOw/NDjgII9Ppdn2tEYP3uZXx/O9RPtmJYvhUYvbDv+qT0JzJJANV8lv5zH4Tj9QvMIQ75LtbToFreTDuhuNKiV4LKrSwE5PJx7NC6pYHAYKdni4tmXFgJTPP7vBzDaSdMJBKJYDwB94isU2b9PMcAAAAASUVORK5CYII=",False,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393DCD0>,15.095691,0.0,15.933691,0.0,0.0,14.195562,0.0,3.9215226,23.126215,0.0,39.74247,21.518839,2.3957524,0.0,12.034514,19.122196,18.865427,0.0,10.572308,27.402205,0.0,7.147968,0.0,13.7799015,11.027004,22.238657,0.0,7.479085,31.685087,0.0,20.728998,11.02333,0.0,9.90491,34.62362,0.0,27.601183,35.899734,14.606649,9.632449,27.565062,0.0,0.0,0.0,0.0,18.478554,29.709328,20.137316,15.79803,19.261137,0.0,16.028524,0.0,29.339735,0.0,27.343685,0.0,8.449395,21.375362,18.976543,2.1231408,13.438348,15.11093,18.974007
Bakbak_One,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABPElEQVR42u1XyxLDIAjETP/b5cvpqXnVCCqmj2FvOlGBhSUQBQKBQCAQ+AVA9oDr3cunnUuWj6TjjGcEoKz/nwLp4s0vAjDs3EMBf4iClYEk6ikQUd7sdQnVpkKkaNFRr4yqtbQwoHCQS3vjwrlzZheM6pfiKd2HR+uXSo8FdwhR9mKAFA6kJwRLswrV9pk5vcA+ITj53JRZSs42MiClpdUCdFOAkw6zez94eP+9Dea8woDCATrKYGlioM4Bepx3FKLK+3mcgQKs8R+ow+qdZ2Klz4AJvWATw+RXA7pbRdEZjADIqlLfOhdgLgPHwBY6DyxJmEx1ncpzCqO8/V77aawXHH9GWZOV7JQD+j156thyzeCFFs0TIraNaOw8y103U2hatJ4b6QW1Grq0bXcIsClhmiM+oEAgEAj8DJ4g/KP4HM/FrQAAAABJRU5ErkJggg==",False,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393DD00>,25.424688,8.079288,24.555902,0.0,0.0,24.445919,0.0,91.240906,35.74768,0.0,16.773613,29.913918,15.982165,0.0,38.580795,26.718786,21.218765,23.066498,25.412376,52.973232,0.0,33.314915,29.825148,31.097542,23.443865,39.54448,0.0,23.054953,23.145916,0.0,31.568325,18.6832,0.0,22.296074,23.670254,0.0,30.198423,0.0,25.038797,24.066908,64.25456,0.0,15.152295,8.965314,0.0,21.07475,35.822285,33.04867,22.702435,31.534344,0.0,24.933535,0.0,33.861153,0.0,30.34633,0.0,35.72617,18.324799,13.34496,21.755129,31.268677,29.075695,26.28428
